id,lat,lon,clothes,shoes,cans,waste,rubbish:source,cars,fee,internet_access,payment:mastercard,payment:visa,cooking_oil,clothes,shoes,collection_times,gas_bottles,steel,stone,beverage_cartons,waste,textiles,addr:district,addr:state,payment:coins,default,industrial,building_waste,concrete,bulky_waste,name:ne,official_name:eo,ref:nuts:2,odbl,foot,maxwidth,motorcar,glass_related_recycling,electrical_related_recycling,metal_related_recycling,packaging_wastes,paper_wastes,plastic_wastes,organic_wastes,construction_wastes
345601977,50.86593,12.071208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
345830719,50.8724105,12.0871219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
345834130,50.8860715,12.0648114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
346537717,50.8447382,10.6845912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
348223764,50.9106025,10.9082739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,yes,,,
349019792,50.838889,10.9487554,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
352659888,50.9345798,10.6924126,no,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,no,yes,yes,no,no,
352808806,50.9306451,11.5990109,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,
352920517,50.8717147,10.6601867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352926511,50.9394107,10.6980118,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
352931362,50.8696357,10.6988662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352936288,50.5716798,10.2130657,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
352936304,50.5755722,10.147724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
354610912,50.8043124,10.9284329,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,yes,,,
358319844,50.9511692,10.6822841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
361179935,50.7126283,9.9482899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
363927449,50.8885491,11.8952941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363927537,50.8751003,11.9139026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363927646,50.8768598,11.9308854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363927654,50.8773264,11.9436253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
368027686,50.9827952,11.280418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
369021275,50.9542932,11.6406831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,
369101805,50.9053029,12.0851372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
369649634,50.9060961,12.0905861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
369764915,50.6080084,10.8129583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
369783345,50.899928,12.0048499,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
372388532,50.606753,11.3363943,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
374371227,50.8885209,11.999166,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374578544,51.5031654,10.3095457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385547671,50.5850907,10.9990105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,no,,yes,,,
387589302,50.5807925,10.2845987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
390042375,50.7159834,10.8569866,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
392729602,50.9325744,11.5716033,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,
401255282,50.6799002,10.9116059,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,yes,,
401875982,50.708438,11.2859764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
402877652,50.8792509,11.5472061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
402880942,50.8905616,11.543235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
403797462,50.9826098,11.3114711,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
404173673,50.633845,10.7101151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404175983,50.6328107,10.7111708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408317624,50.9624839,11.0259139,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,
411501125,50.4122626,11.042605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
411501127,50.4156514,11.0484832,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413302118,50.9254154,12.2823351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,
413302200,50.9049063,12.3251793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
413473922,50.8776681,12.1067557,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
414034453,50.9290144,12.3229773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
414229149,50.9466717,12.3198538,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
415298201,51.373518,10.8586872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417640552,50.684867,10.9438696,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,
426669219,50.4118942,10.9036135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429458576,50.9883655,10.3068126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
431884965,50.9757961,10.3251482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
432007359,50.7713687,12.0369812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434490261,50.9743285,10.9518341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434591646,50.8768259,12.0783665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
435281582,50.9224701,12.1652023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
435281654,50.9526958,12.1929907,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
435770652,50.7100081,11.3390047,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441517523,50.7992431,10.3100629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
441886146,50.934984,12.3714659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
441907078,50.938015,12.0256859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441912623,50.933818,12.3623824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
442558332,50.6089744,10.6724465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,
452268933,50.6864388,10.923146,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
454559007,50.9667066,10.360385,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
455613606,50.8892516,12.2920323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
457875823,50.8706068,11.6700933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458784298,50.6583744,9.9089449,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
459117940,50.8811894,11.0218859,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
459534042,51.2464756,10.2076595,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
463167791,50.9096611,10.9125812,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,yes,,,
463167792,50.9071891,10.9087671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,yes,,,
464743603,50.9592706,11.025439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,yes,,,
464743605,50.9680295,11.0256812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
464743606,50.9709279,11.0280562,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464743607,50.9706149,11.0306247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
464747514,50.9687505,11.0235845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
469107755,50.9293432,11.5703086,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,
472448482,50.9945741,10.6583004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473502797,50.9821734,11.2853517,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
476734159,50.7203485,10.4278867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
476810485,50.6820701,10.9128787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
477973984,50.9018377,10.9613854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,yes,,,
478203503,50.8360679,12.0560819,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
481101815,50.2631835,10.7387498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481104002,50.9844558,12.4203666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
485264084,51.0074939,10.230404,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
486091908,50.7249653,10.4508481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486232925,51.1792417,11.1364378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
486666531,50.9931609,10.9845188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
486683978,51.0121565,10.9972719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
490642093,50.9551677,11.0008327,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
491465210,51.0017684,12.441076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
492897347,50.5641284,10.4105248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494244263,50.8881709,11.6154073,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,yes,no,,
497278581,50.862707,12.0687941,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
499196322,50.9233395,10.3882752,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,
500370823,50.9190099,10.3946667,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
503508973,50.6650506,10.6509023,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
503508974,50.6659822,10.6490725,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,,,yes,,,
504907456,50.9596531,11.05715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
506907263,50.7114374,10.4758346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
507103118,50.8610407,12.0736863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
507103119,50.8620285,12.0735582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
507906806,50.8839585,11.625695,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508094766,50.5439323,11.2895131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508374579,50.8009429,11.5849503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510609108,50.9435493,10.3709007,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
512070745,50.9184678,10.7989551,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
519018987,50.7192599,10.4226432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519085916,50.7183115,10.4137572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527324719,50.9784328,10.3455158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527796986,50.9004676,12.199182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529352188,50.8851341,10.4808503,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
529791898,50.8241134,10.4492618,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
530136935,50.9956648,10.3049971,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
530136965,50.9959242,10.3044202,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
531772363,50.8611101,10.5634864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
533810531,50.9770674,10.3176674,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533982160,50.9855452,10.3023849,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
534706129,50.972146,10.3443453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
535305731,50.6799821,11.2740795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
536626250,50.9509116,11.6013853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
538320349,50.9083302,10.3002219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
538360226,50.9102221,10.2638956,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,no,,no,,,
538371705,50.8954347,10.2970807,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552411017,50.9302134,12.0077152,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559550186,50.6628441,10.6562142,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
559565143,50.410907,11.8746497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559649667,50.8969426,12.4353903,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
560232474,50.8862119,12.4321442,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
567066458,50.5769859,10.4932439,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
569007693,50.8297838,10.4406387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570696954,50.9360122,10.9892437,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
576367730,50.9900754,10.6616278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585056194,50.5111241,10.7606357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
585056197,50.5111303,10.7490494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
592307668,50.6955682,9.9535274,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
593435392,50.6974952,9.993189,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
595200097,50.6494029,9.9303799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
597862249,50.9616885,10.9877522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
600076142,50.801673,10.3040512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
600720891,50.676351,10.9332609,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
601061819,50.6072182,11.6120092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
601487445,50.9514779,10.3965412,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,yes,yes,,
601490247,50.944234,10.4802317,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,
603146714,50.9508328,10.4013572,no,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,,
604668638,50.5005316,11.3137964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
607067490,51.0092067,10.4030927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
611732805,50.6411969,11.0882536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
611732806,50.6416361,11.0896161,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622129249,50.9506885,11.5984104,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,yes,,,
622305878,50.9501961,11.6004204,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623970761,50.7333832,11.7389147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
625607105,50.5651825,10.4141654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
625863562,50.5580506,10.4174329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
626066864,50.9699302,11.0125124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
626491656,50.9239118,11.5686789,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,
627792904,50.9806192,11.3273013,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
627941435,50.9241533,11.5727082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,
650393119,50.9369144,10.8365777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653950603,51.0661529,12.2668957,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
654075249,50.882267,11.6363811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
655174251,50.6644493,11.5683439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
656637488,51.0412634,12.2655913,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
664572860,50.9619679,11.0586446,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664667241,50.9238847,11.8740665,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
664696785,50.6610989,11.5638018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
665049705,50.6674015,11.5812673,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
665308943,50.6703122,11.5569831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
665387223,50.9721151,11.0187631,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
665955275,50.932079,11.5659867,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,,,
666117366,50.716417,12.1178016,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,yes,,,,,
670387346,50.6840192,11.261121,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670387353,50.6838909,11.2797611,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
670567053,50.6515041,11.5435865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
670759277,50.9606913,11.5722579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
671247086,50.6601777,11.5604165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
671553842,51.0085413,10.3611158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
672059468,50.417194,10.9046395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674741129,51.0028796,11.0348645,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674792583,50.6833404,10.5260543,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
674849011,51.0013508,11.0325246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
675586957,51.4794507,10.485688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
676773034,51.0001439,11.009358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
676838972,51.010347,10.9950532,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
676838975,51.0102086,10.9956326,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677558390,51.0115289,10.9963847,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678833961,50.9596187,11.5519576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679179920,50.6632723,11.5718542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
683249457,50.865777,12.0312099,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683274349,50.9436971,11.5942691,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,,,
684373477,50.8880219,10.7288028,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684373478,50.8880961,10.7337649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
685209092,50.6445342,11.5855862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
685209102,50.6604251,11.5725208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
688672002,50.8664188,12.0389779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
689032254,50.7741409,11.0389673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690966260,50.6082494,10.1603317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
690966269,50.6037742,10.158666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
692861515,50.9649476,11.3278835,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
693740697,50.6998685,10.165449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
694285171,50.8107453,10.2250559,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
695091924,50.6802448,10.9348418,no,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,yes,,,
695091930,50.6805365,10.9347832,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695507683,50.7726844,11.03603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695827654,50.9976102,12.4203868,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,
702462191,50.6743082,11.5458176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
702889683,50.9351088,11.5889469,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,,,
704794820,50.528216,10.7640423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705398808,50.6798359,11.3713224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
707938810,51.068514,10.1710036,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717395666,50.8402134,11.403174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
717396478,50.8420376,11.3688337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717396728,50.8425453,11.3553381,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
717396860,50.8513717,11.3618076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
726298637,51.0921008,11.6260569,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
733020889,50.7015033,11.3996552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
738253316,51.055512,11.7342377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
746332893,51.366445,11.228012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746781939,50.8288676,11.9873139,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
