id,lat,lon,clothes,shoes,cans,waste,rubbish:source,cars,internet_access,payment:mastercard,payment:visa,cooking_oil,clothes.1,shoes.1,gas_bottles,steel,stone,beverage_cartons,waste.1,textiles,addr:district,addr:state,payment:coins,default,industrial,building_waste,concrete,bulky_waste,name:ne,odbl,glass_related_recycling,electrical_related_recycling,metal_related_recycling,packaging_wastes,paper_wastes,plastic_wastes,organic_wastes,construction_wastes,state,station,hazardous/toxic
318789729,50.8797872,12.1045985,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
320434259,50.6138415,11.1690769,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
321477181,51.4098043,10.5138993,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
322008584,50.7616359,12.1587568,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
322597222,50.9654374,11.0531382,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
322766824,51.3566649,11.0929399,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
329967445,50.9373574,10.9871284,yes,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
331338035,50.8663405,12.0900071,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
332326460,50.8804034,11.6293673,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
332577401,50.8693034,12.0779349,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
336475453,50.9680392,11.0508773,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
341047338,50.982919,11.0237672,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
343316432,50.7160724,9.9544345,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
344265297,50.9813202,11.0479503,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
344296996,50.962672,11.0079897,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
344710045,50.7219565,10.0030137,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
344710046,50.7220179,10.0032814,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
344852620,50.9333354,11.6153053,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
345601977,50.86593,12.071208,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
345830719,50.8724105,12.0871219,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
345834130,50.8860715,12.0648114,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
346537717,50.8447382,10.6845912,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
348223764,50.9106025,10.9082739,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
349019792,50.838889,10.9487554,yes,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
352659888,50.9345798,10.6924126,no,,no,no,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
352808806,50.9306451,11.5990109,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
352920517,50.8717147,10.6601867,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
352926511,50.9394107,10.6980118,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
352931362,50.8696357,10.6988662,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
352936288,50.5716798,10.2130657,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
352936304,50.5755722,10.147724,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
354610912,50.8043124,10.9284329,yes,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
358319844,50.9511692,10.6822841,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
361179935,50.7126283,9.9482899,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
363927449,50.8885491,11.8952941,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
363927537,50.8751003,11.9139026,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
363927646,50.8768598,11.9308854,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
363927654,50.8773264,11.9436253,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
368027686,50.9827952,11.280418,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
369021275,50.9542932,11.6406831,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
369101805,50.9053029,12.0851372,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
369649634,50.9060961,12.0905861,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
369764915,50.6080084,10.8129583,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
369783345,50.899928,12.0048499,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
372388532,50.606753,11.3363943,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
374371227,50.8885209,11.999166,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
374578544,51.5031654,10.3095457,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
385547671,50.5850907,10.9990105,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
387589302,50.5807925,10.2845987,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
390042375,50.7159834,10.8569866,,,yes,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,yes,no,no,no,no,no,Thuringia,recycling centres,no
392729602,50.9325744,11.5716033,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
401255282,50.6799002,10.9116059,,,yes,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,yes,no,no,no,no,no,Thuringia,recycling centres,no
401875982,50.708438,11.2859764,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
402877652,50.8792509,11.5472061,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
402880942,50.8905616,11.543235,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
403797462,50.9826098,11.3114711,yes,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
404173673,50.633845,10.7101151,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
404175983,50.6328107,10.7111708,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
408317624,50.9624839,11.0259139,yes,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
411501125,50.4122626,11.042605,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
411501127,50.4156514,11.0484832,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
413302118,50.9254154,12.2823351,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
413302200,50.9049063,12.3251793,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
413473922,50.8776681,12.1067557,yes,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
414034453,50.9290144,12.3229773,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
414229149,50.9466717,12.3198538,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
415298201,51.373518,10.8586872,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
417640552,50.684867,10.9438696,,,yes,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,yes,no,no,no,no,no,Thuringia,recycling centres,no
426669219,50.4118942,10.9036135,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
429458576,50.9883655,10.3068126,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
431884965,50.9757961,10.3251482,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
432007359,50.7713687,12.0369812,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
434490261,50.9743285,10.9518341,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
434591646,50.8768259,12.0783665,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
435281582,50.9224701,12.1652023,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
435281654,50.9526958,12.1929907,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
435770652,50.7100081,11.3390047,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
441517523,50.7992431,10.3100629,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
441886146,50.934984,12.3714659,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
441907078,50.938015,12.0256859,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
441912623,50.933818,12.3623824,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
442558332,50.6089744,10.6724465,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
452268933,50.6864388,10.923146,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
454559007,50.9667066,10.360385,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
455613606,50.8892516,12.2920323,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
457875823,50.8706068,11.6700933,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
458784298,50.6583744,9.9089449,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
459117940,50.8811894,11.0218859,yes,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
459534042,51.2464756,10.2076595,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
463167791,50.9096611,10.9125812,yes,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
463167792,50.9071891,10.9087671,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
464743603,50.9592706,11.025439,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
464743605,50.9680295,11.0256812,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
464743606,50.9709279,11.0280562,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
464743607,50.9706149,11.0306247,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
464747514,50.9687505,11.0235845,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
469107755,50.9293432,11.5703086,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
472448482,50.9945741,10.6583004,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
473502797,50.9821734,11.2853517,yes,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
476734159,50.7203485,10.4278867,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
476810485,50.6820701,10.9128787,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
477973984,50.9018377,10.9613854,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
478203503,50.8360679,12.0560819,yes,,yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,yes,no,no,no,no,no,Thuringia,recycling centres,no
481101815,50.2631835,10.7387498,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
481104002,50.9844558,12.4203666,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
485264084,51.0074939,10.230404,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
486091908,50.7249653,10.4508481,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
486232925,51.1792417,11.1364378,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
486666531,50.9931609,10.9845188,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
486683978,51.0121565,10.9972719,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
490642093,50.9551677,11.0008327,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
491465210,51.0017684,12.441076,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
492897347,50.5641284,10.4105248,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
494244263,50.8881709,11.6154073,,,no,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
497278581,50.862707,12.0687941,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
499196322,50.9233395,10.3882752,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
500370823,50.9190099,10.3946667,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
503508973,50.6650506,10.6509023,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
503508974,50.6659822,10.6490725,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
504907456,50.9596531,11.05715,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
506907263,50.7114374,10.4758346,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
507103118,50.8610407,12.0736863,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
507103119,50.8620285,12.0735582,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
507906806,50.8839585,11.625695,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
508094766,50.5439323,11.2895131,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
508374579,50.8009429,11.5849503,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
510609108,50.9435493,10.3709007,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
512070745,50.9184678,10.7989551,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
519018987,50.7192599,10.4226432,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
519085916,50.7183115,10.4137572,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
527324719,50.9784328,10.3455158,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
527796986,50.9004676,12.199182,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
529352188,50.8851341,10.4808503,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
529791898,50.8241134,10.4492618,yes,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
530136935,50.9956648,10.3049971,no,,yes,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,yes,no,no,no,no,no,Thuringia,recycling centres,no
530136965,50.9959242,10.3044202,no,,yes,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,yes,no,no,no,no,no,Thuringia,recycling centres,no
531772363,50.8611101,10.5634864,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
533810531,50.9770674,10.3176674,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
533982160,50.9855452,10.3023849,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
534706129,50.972146,10.3443453,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
535305731,50.6799821,11.2740795,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
536626250,50.9509116,11.6013853,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
538320349,50.9083302,10.3002219,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
538360226,50.9102221,10.2638956,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
538371705,50.8954347,10.2970807,yes,,no,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
552411017,50.9302134,12.0077152,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
559550186,50.6628441,10.6562142,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
559565143,50.410907,11.8746497,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
559649667,50.8969426,12.4353903,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
560232474,50.8862119,12.4321442,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
567066458,50.5769859,10.4932439,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
569007693,50.8297838,10.4406387,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
570696954,50.9360122,10.9892437,yes,,no,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
576367730,50.9900754,10.6616278,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
585056194,50.5111241,10.7606357,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
585056197,50.5111303,10.7490494,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
592307668,50.6955682,9.9535274,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
593435392,50.6974952,9.993189,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
595200097,50.6494029,9.9303799,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
597862249,50.9616885,10.9877522,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
600076142,50.801673,10.3040512,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
600720891,50.676351,10.9332609,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
601061819,50.6072182,11.6120092,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
601487445,50.9514779,10.3965412,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,yes,Thuringia,recycling centres,yes
601490247,50.944234,10.4802317,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
603146714,50.9508328,10.4013572,no,,,yes,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,yes,Thuringia,recycling centres,yes
604668638,50.5005316,11.3137964,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
607067490,51.0092067,10.4030927,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
611732805,50.6411969,11.0882536,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
611732806,50.6416361,11.0896161,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
622129249,50.9506885,11.5984104,yes,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
622305878,50.9501961,11.6004204,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
623970761,50.7333832,11.7389147,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
625607105,50.5651825,10.4141654,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
625863562,50.5580506,10.4174329,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
626066864,50.9699302,11.0125124,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
626491656,50.9239118,11.5686789,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
627792904,50.9806192,11.3273013,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
627941435,50.9241533,11.5727082,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
650393119,50.9369144,10.8365777,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
