id,lat,lon,reversed_category
5002841640,49.4601609,10.9197291,cans glass_related_recycling
5004290023,48.129679,11.6999351,cans glass_related_recycling packaging_wastes
5004615487,48.1818507,11.5699858,clothes shoes
5007585141,47.6200159,9.9534956,cans clothes shoes glass_related_recycling paper_wastes
5008257959,47.5862241,9.9181164,
5008257960,47.5862349,9.9181238,
5008257961,47.5862456,9.9181313,
5008257962,47.5862563,9.9181388,plastic_wastes
5008257963,47.586267,9.9181462,cans
5008257964,47.5862778,9.9181537,paper_wastes
5008257965,47.5862885,9.9181612,paper_wastes
5008257966,47.5862134,9.9181089,clothes shoes
5011182583,49.8267273,10.2013448,cans glass_related_recycling paper_wastes plastic_wastes
5014941575,50.2309472,11.3645304,cans clothes glass_related_recycling
5014941598,50.2462535,11.3354256,cans clothes glass_related_recycling
5014941599,50.2376798,11.3410448,cans clothes glass_related_recycling
5016149714,49.5064083,11.4210543,cans clothes shoes glass_related_recycling
5018174460,48.229718,12.6073221,clothes electrical_related_recycling metal_related_recycling organic_wastes
5018235811,48.1967967,11.6486319,glass_related_recycling paper_wastes
5018587237,49.7367081,11.2603185,clothes glass_related_recycling
5018751972,48.2335046,10.3169131,clothes shoes glass_related_recycling
5020864428,49.9463038,10.077313,
5024927483,48.0174918,10.6177008,clothes glass_related_recycling electrical_related_recycling packaging_wastes organic_wastes
5026750265,49.3271516,11.1936857,
5027090996,50.2097083,10.9190498,organic_wastes
5029494839,49.3151,10.6444839,
5030690441,47.3725435,10.2672614,
5032804549,50.3240474,10.3086754,
5034446675,50.079647,9.2486261,cans clothes shoes glass_related_recycling
5037170710,48.538041,11.5128008,cans clothes glass_related_recycling
5042408433,48.1664607,11.5939309,
5043725950,49.0541924,13.2658638,cans glass_related_recycling
5044823426,48.8717545,10.7328332,clothes glass_related_recycling
5047552891,50.3014608,10.9785072,cans glass_related_recycling
5047552892,50.2950263,10.973347,cans glass_related_recycling
5052215046,48.5186431,10.5967036,cans clothes glass_related_recycling
5053273686,49.4146958,11.1005748,organic_wastes
5053275497,49.4265567,11.0931943,glass_related_recycling
5057708211,48.3647162,10.9033348,clothes shoes
5059136953,47.8398834,11.1366525,cans glass_related_recycling electrical_related_recycling
5059789849,47.8399431,11.1368709,clothes shoes
5061546760,48.1930324,11.3838943,cans glass_related_recycling paper_wastes
5068545058,50.2142167,11.1428556,metal_related_recycling
5069990744,48.3625512,10.812673,clothes glass_related_recycling
5074999842,49.966863,12.4405159,cans glass_related_recycling
5075824790,48.5728963,10.433156,clothes shoes
5079803311,48.1675745,12.5659428,glass_related_recycling
5080975411,49.7772326,9.9869998,glass_related_recycling
5081958825,50.1076369,10.9257826,cans glass_related_recycling
5085491122,48.1209121,11.6278978,metal_related_recycling packaging_wastes
5089267900,48.1990062,11.9442273,cans clothes shoes glass_related_recycling paper_wastes
5094327494,49.5303272,10.9660263,clothes glass_related_recycling
5101034412,50.3048687,11.8400838,glass_related_recycling packaging_wastes plastic_wastes
5103726899,49.9992795,10.6179978,cans glass_related_recycling
5109967026,48.2261974,12.6452671,organic_wastes
5110047271,48.2229459,12.6683978,
5110931439,47.4889499,11.1135265,clothes glass_related_recycling
5110962152,49.4860397,10.2122802,glass_related_recycling
5117620659,48.3140942,11.6553233,clothes shoes glass_related_recycling
5117620664,48.3161694,11.6597257,paper_wastes
5120116497,49.5527469,10.9893171,glass_related_recycling
5120630221,50.2636243,10.1504324,clothes
5120630222,50.2636295,10.1503962,glass_related_recycling
5120630223,50.2636338,10.150354,glass_related_recycling
5122557002,48.4260636,10.1154645,glass_related_recycling
5123675493,48.0087441,10.5984285,clothes glass_related_recycling
5124436025,48.4244296,10.1144441,clothes
5124436026,48.4243894,10.1144953,glass_related_recycling
5133058078,50.1606112,11.1127728,cans glass_related_recycling
5135392836,48.4145208,11.0997963,cans glass_related_recycling
5137677966,48.1996169,11.9682119,cans clothes shoes glass_related_recycling paper_wastes
5141681532,48.9976574,12.0652305,clothes glass_related_recycling organic_wastes
5142386307,48.2041576,12.0530762,cans clothes shoes glass_related_recycling paper_wastes
5143605553,49.7268581,11.1042863,clothes shoes glass_related_recycling
5143605555,49.713228,11.0641377,glass_related_recycling
5143605556,49.7386331,11.0431588,clothes glass_related_recycling
5143605557,49.7262582,11.0569547,glass_related_recycling
5145548725,48.1776516,11.7941774,clothes glass_related_recycling paper_wastes plastic_wastes
5146098565,49.5821451,10.4920069,cans glass_related_recycling
5153272925,50.1659614,11.9868222,cans clothes glass_related_recycling
5153469345,49.7533582,10.8121643,cans glass_related_recycling
5153571610,50.1778627,11.9849465,cans glass_related_recycling
5154673018,49.756486,10.7728592,cans clothes shoes glass_related_recycling
5155557791,48.6347592,10.6504807,glass_related_recycling
5155557792,48.634729,10.6505035,clothes shoes
5158798626,49.6026921,10.9891297,clothes glass_related_recycling
5161142421,49.957822,11.5837403,cans glass_related_recycling paper_wastes
5165611121,49.0122187,12.1346855,
5165626380,47.584113,9.9101387,clothes shoes
5165626381,47.5841164,9.910154,
5165626382,47.5841231,9.9101847,
5165626383,47.5841197,9.9101694,
5165626384,47.5841264,9.9102001,beverage_cartons
5165626385,47.5841298,9.9102154,cans
5165626386,47.5841331,9.9102308,paper_wastes
5165626387,47.5841365,9.9102461,paper_wastes
5176483399,48.0443854,11.6203252,clothes shoes
5180236890,48.1429172,11.6633977,
5180399326,48.1641857,11.6188905,cans beverage_cartons glass_related_recycling plastic_wastes
5180505218,47.5876832,9.9702146,cans glass_related_recycling paper_wastes
5181603052,49.0035429,12.0608923,organic_wastes
5181603053,49.0039408,12.0717409,organic_wastes
5181603055,49.0012912,12.0699994,organic_wastes
5181603057,49.0000152,12.0683509,organic_wastes
5181603058,48.9987777,12.0671708,organic_wastes
5182092437,48.1025258,11.5971609,cans glass_related_recycling packaging_wastes
5186340432,48.5696114,13.0934151,cans
5186340433,48.5696407,13.0933952,glass_related_recycling
5186399373,49.0027556,12.0873313,organic_wastes
5193650975,48.3568345,13.0091268,cans clothes glass_related_recycling paper_wastes plastic_wastes
5194657807,49.4897327,11.1007485,organic_wastes
5194657808,49.3760269,11.0348278,organic_wastes
5194657809,49.3725332,11.1000618,clothes shoes glass_related_recycling organic_wastes
5196413697,49.5357232,10.7000728,cans glass_related_recycling
5198189643,48.4582001,11.1327025,glass_related_recycling
5198631019,48.7463296,11.0102628,clothes
5198631020,48.7404901,11.0185938,clothes
5200033949,48.1607805,11.565104,metal_related_recycling plastic_wastes
5201906045,49.8869249,10.8916488,glass_related_recycling
5208381240,49.001082,12.0863061,organic_wastes
5208381241,49.001053,12.0874929,organic_wastes
5208381242,49.0017755,12.0903728,organic_wastes
5208381243,49.0050877,12.0909537,organic_wastes
5208381244,49.0028203,12.0916966,organic_wastes
5208381245,49.0048018,12.0877477,organic_wastes
5208381246,49.0067719,12.0898278,organic_wastes
5209031010,48.8145092,12.1727423,glass_related_recycling
5214772151,50.008969,10.9054538,glass_related_recycling
5218265079,50.0798041,11.1373217,clothes shoes
5220146239,50.0418997,11.2020796,cans clothes shoes glass_related_recycling
5220610061,49.0372034,12.1104699,organic_wastes
5221237818,48.9531237,13.1951408,glass_related_recycling
5226241738,49.7399626,10.1909304,
5226395204,48.3038923,11.626477,glass_related_recycling
5236381034,48.4496513,10.0986055,clothes shoes
5236381035,48.4483739,10.0992089,glass_related_recycling paper_wastes
5236401724,48.4493471,10.0990373,clothes
5237721353,47.4979741,10.2906466,
5238314006,48.4309812,10.1528568,glass_related_recycling paper_wastes
5238432484,49.0223216,11.5927026,glass_related_recycling
5239115290,48.7076905,11.4725161,cans clothes glass_related_recycling metal_related_recycling
5243704121,48.1872115,11.576191,glass_related_recycling metal_related_recycling packaging_wastes
5245877062,47.5085492,10.2787154,
5250068154,49.5946464,11.0093545,clothes glass_related_recycling
5258039803,47.763136,11.5488732,glass_related_recycling
5261836772,48.1808667,10.8413023,
5264427342,47.7521628,12.7486781,
5265310143,48.2156723,11.4587979,glass_related_recycling paper_wastes
5271906783,49.8082402,9.605762,clothes glass_related_recycling
5271938146,49.8019648,9.941348,glass_related_recycling
5276127332,48.3485384,10.161253,glass_related_recycling paper_wastes
5282843232,48.4080753,10.9580505,cans clothes shoes glass_related_recycling
5282914359,47.8583474,12.1204282,cans beverage_cartons glass_related_recycling packaging_wastes paper_wastes plastic_wastes
5284860942,49.6891787,10.0884935,clothes glass_related_recycling
5286626670,48.0922352,11.2849443,
5290435001,48.7293497,11.8327459,glass_related_recycling
5290435002,48.7294564,11.81076,glass_related_recycling
5299811927,47.8561038,12.1137151,cans beverage_cartons glass_related_recycling packaging_wastes paper_wastes plastic_wastes organic_wastes
5304975380,48.0440621,10.8602167,clothes
5305134798,49.2677997,11.43488,organic_wastes
5306850804,49.0711756,13.0931818,cans glass_related_recycling
5307456586,49.5214589,11.2911571,cans clothes shoes glass_related_recycling
5308880056,47.5302591,10.2985888,cans clothes glass_related_recycling paper_wastes
5310464309,48.3897385,11.573005,glass_related_recycling
5310489246,48.3892505,11.663091,clothes glass_related_recycling
5310915751,49.9330181,9.2971723,glass_related_recycling
5313478201,49.4994923,11.4269949,electrical_related_recycling
5313632333,50.1019185,11.4258188,waste paper_wastes organic_wastes
5313700766,48.2433788,11.4836247,glass_related_recycling paper_wastes
5314819202,48.1107112,11.6673739,clothes
5317221963,50.0978718,11.4192313,metal_related_recycling
5319864774,49.5071677,10.4184213,clothes
5320992619,47.9253757,11.4001096,clothes glass_related_recycling
5322122655,47.8469247,12.9829233,
5324317121,48.219571,11.5590956,cans clothes glass_related_recycling plastic_wastes
5329636844,49.020541,12.0902328,glass_related_recycling organic_wastes
5330042715,49.9174989,9.1639651,clothes glass_related_recycling
5331211216,48.1257717,11.488005,clothes
5333579942,48.4242669,10.8752512,clothes glass_related_recycling
5333735329,49.7279886,10.9216762,cans clothes shoes glass_related_recycling
5335919742,48.0964507,11.498042,clothes shoes
5335919743,48.0984924,11.4984745,clothes shoes
5336932840,50.1334763,11.1554059,cans glass_related_recycling
5340457951,50.0992271,11.3927281,glass_related_recycling
5351070870,49.8400929,10.5160645,cans glass_related_recycling
5351187799,49.8453703,10.4972139,cans clothes shoes glass_related_recycling
5352500054,48.2073009,11.5676916,clothes shoes glass_related_recycling metal_related_recycling plastic_wastes
5355981983,49.8203118,10.4854524,cans glass_related_recycling
5359626254,49.8469857,10.4262668,clothes
5366074885,48.1659347,11.493718,cans clothes glass_related_recycling packaging_wastes paper_wastes
5367741150,50.1913971,10.8374897,clothes
5368048253,47.854921,12.0610218,paper_wastes
5373090889,49.5522281,11.4255153,clothes shoes waste electrical_related_recycling metal_related_recycling organic_wastes
5373581058,48.0939539,11.3579053,clothes shoes glass_related_recycling
5375455266,50.2165374,11.0775125,glass_related_recycling
5376341329,50.2947199,11.0998178,glass_related_recycling
5376789078,49.9660236,9.9144101,glass_related_recycling
5376789310,49.967076,10.0040388,glass_related_recycling
5381259132,47.576284,10.2416534,
5390698328,49.3054,11.3488548,clothes shoes glass_related_recycling electrical_related_recycling metal_related_recycling paper_wastes organic_wastes
5404909353,49.9855875,10.1128562,cans shoes glass_related_recycling metal_related_recycling paper_wastes plastic_wastes
5404909354,49.9814939,10.0972829,cans glass_related_recycling metal_related_recycling paper_wastes plastic_wastes
5408172547,48.8041012,11.3675706,clothes shoes
5408566991,49.4300088,11.0981293,glass_related_recycling
5413998157,48.158159,11.6862096,organic_wastes
5418979775,49.4527075,12.4244082,glass_related_recycling
5418980020,49.457275,12.4067762,glass_related_recycling
5418981521,49.4681888,12.4232836,glass_related_recycling
5420421357,49.3879773,11.3442493,
5420731988,47.9516424,11.1064197,clothes shoes glass_related_recycling
5421200421,48.3660421,10.9930842,glass_related_recycling
5421200422,48.3660328,10.9930112,clothes
5426353403,49.5719832,11.0017921,clothes shoes
5427449212,50.0861842,9.1493435,
5431501670,48.5320958,12.080966,clothes glass_related_recycling paper_wastes
5438571302,50.3408181,11.7601796,cans clothes glass_related_recycling packaging_wastes plastic_wastes
5439802271,49.8627411,9.0880362,glass_related_recycling
5454070315,48.0199612,10.5911742,glass_related_recycling
5454336435,49.8532792,10.1017839,glass_related_recycling
5455131123,48.0688919,11.8912251,glass_related_recycling packaging_wastes paper_wastes
5464787096,49.5590291,11.4930356,metal_related_recycling
5469946407,49.0012679,12.0714083,clothes shoes
5469946408,49.0006579,12.0748984,organic_wastes
5469946409,49.0011073,12.0789481,organic_wastes
5469946410,48.9992891,12.0742076,organic_wastes
5469946411,48.9992041,12.0744873,organic_wastes
5469946412,48.9985724,12.0736476,organic_wastes
5469946413,48.9973075,12.0698437,organic_wastes
5469946414,48.997068,12.0694199,organic_wastes
5469946415,48.9959263,12.0673822,organic_wastes
5469946416,48.9931413,12.0666101,clothes
5476066949,49.2934013,10.7901576,cans glass_related_recycling
5476555009,49.000392,12.0817303,organic_wastes
5476555010,48.9999699,12.0792551,organic_wastes
5476555011,48.9988164,12.0812588,organic_wastes
5476555012,48.9982789,12.0789006,organic_wastes
5476555014,48.9956429,12.0776648,organic_wastes
5476555015,48.9947869,12.0772634,organic_wastes
5476555016,48.9948791,12.0759167,organic_wastes
5476555017,48.9952952,12.0746226,organic_wastes
5476555018,48.9940818,12.0750082,organic_wastes
5476555019,48.9966644,12.0727068,organic_wastes
5476555020,48.9959651,12.0716103,organic_wastes
5476555021,48.9950218,12.0707055,organic_wastes
5476555022,48.9955188,12.0798715,organic_wastes
5476555024,48.9966963,12.0815609,organic_wastes
5476555025,48.9978389,12.0845547,organic_wastes
5476555026,48.9968929,12.0844186,organic_wastes
5476555028,48.992989,12.0841801,organic_wastes
5476555030,48.9931965,12.0886568,organic_wastes
5476555031,49.0088856,12.0619723,organic_wastes
5476555032,49.0051731,12.0665674,organic_wastes
5476555033,49.0059922,12.064804,organic_wastes
5476555034,49.0080375,12.0755302,organic_wastes
5476555035,49.0074916,12.0760388,cooking_oil organic_wastes
5476555036,49.0064588,12.0771072,cooking_oil organic_wastes
5476555037,49.0050803,12.0756548,organic_wastes
5476555038,49.0080182,12.0778044,cooking_oil organic_wastes
5476555039,49.0093326,12.0798483,organic_wastes
5476555040,49.0097183,12.0773782,organic_wastes
5476555041,49.0087565,12.0809382,organic_wastes
5476555042,49.0067045,12.0813008,organic_wastes
5476555043,49.0053087,12.0813067,organic_wastes
5476555044,49.0093975,12.0842481,organic_wastes
5476555045,49.0084056,12.0873512,organic_wastes
5476555046,49.0065111,12.0878828,organic_wastes
5476555047,49.0059192,12.0888621,organic_wastes
5476555048,49.0042662,12.0875815,organic_wastes
5476555049,49.0045888,12.0856632,organic_wastes
5476555050,49.0091643,12.0928821,organic_wastes
5476555051,49.0083566,12.0939109,paper_wastes
5476555052,49.0068581,12.0923313,organic_wastes
5476555053,49.0077419,12.1003593,organic_wastes
5480792048,49.9034678,10.3408637,clothes shoes
5480792049,49.901821,10.3493251,electrical_related_recycling
5486821759,47.8025731,10.3450757,glass_related_recycling metal_related_recycling paper_wastes
5494361176,49.6969723,11.631706,cans glass_related_recycling
5497425976,49.1928949,11.3332665,clothes
5497564637,50.324159,11.7837274,cans clothes glass_related_recycling packaging_wastes plastic_wastes
5504577559,47.8388959,12.1267256,clothes
5506191898,49.4604986,11.0080468,clothes glass_related_recycling
5509204625,49.4695856,11.0339789,clothes shoes glass_related_recycling
5510630663,49.6060996,10.9649408,
5512871212,48.4294838,10.1174426,clothes
5514638665,49.7875489,9.9177589,clothes shoes glass_related_recycling
5520815558,49.0618822,12.0049909,organic_wastes
5522158694,49.7973826,9.8990113,glass_related_recycling
5523153977,49.8045623,11.1424609,glass_related_recycling
5525558544,49.6485187,9.9067497,clothes glass_related_recycling
5531263048,50.1426995,11.0545501,clothes
5535119630,48.1315636,11.6938328,cans glass_related_recycling packaging_wastes
5536147453,49.7876483,9.8384544,clothes shoes
5537155142,49.9067833,9.1968779,clothes plastic_wastes
5538107223,47.6456049,10.761185,cans glass_related_recycling
5540797710,50.3219362,12.0645037,glass_related_recycling metal_related_recycling packaging_wastes paper_wastes
5548606743,48.0803997,11.5014328,cans clothes glass_related_recycling plastic_wastes
5550964341,47.4976697,11.0905175,clothes shoes glass_related_recycling
5553052327,48.5385827,10.8644244,cans clothes glass_related_recycling
5562139908,49.8575954,9.0831402,clothes shoes
5562139909,49.8562892,9.0849115,clothes shoes
5562139910,49.8595689,9.0788524,clothes glass_related_recycling
5562139911,49.8501928,9.0879627,clothes shoes
5562139912,49.8501625,9.0879707,electrical_related_recycling
5567353241,48.0350643,11.5760988,glass_related_recycling
5569813543,48.2088416,11.5461961,clothes shoes glass_related_recycling
5570615888,47.6018888,9.9599457,cans
5570615889,47.6018943,9.9599363,packaging_wastes
5570615890,47.6018746,9.9599091,clothes shoes
5570615892,47.6018686,9.9599179,
5570615894,47.6018626,9.9599267,
5570615901,47.6018778,9.9599647,paper_wastes
5570712610,47.5722186,10.6802815,clothes
5571846434,47.5868959,9.947872,paper_wastes
5571846435,47.5869065,9.9478678,cans
5571846436,47.5869171,9.9478635,packaging_wastes
5571846437,47.5869277,9.9478593,
5571846438,47.5869383,9.947855,
5577880690,49.7945184,9.1552216,glass_related_recycling electrical_related_recycling
5578529447,49.9051072,9.0572678,glass_related_recycling
5578529448,49.905131,9.0572235,clothes
5580503705,49.8805847,9.2434601,glass_related_recycling
5585624722,48.38194,10.1500247,glass_related_recycling
5588851092,49.3169923,10.5004929,
5588869379,48.8423655,10.8603232,
5591497847,50.1008019,11.1649337,cans glass_related_recycling
5598617498,50.0051136,11.2395689,cans glass_related_recycling
5599714289,50.0197693,10.8310228,organic_wastes
5601769187,49.3532607,11.2462468,cans glass_related_recycling
5603534526,49.4557067,11.0840153,glass_related_recycling
5608083693,50.1684408,12.1336498,
5609744318,47.8416087,12.1252821,cans beverage_cartons glass_related_recycling packaging_wastes paper_wastes plastic_wastes
5610751729,47.8524744,11.4047464,clothes
5621923148,49.8582154,9.0804502,shoes glass_related_recycling
5626778066,48.0709331,11.6130769,
5626778067,48.0707755,11.6129671,
5626778069,48.0713288,11.6130356,
5628831346,48.1374566,11.4996907,cans clothes glass_related_recycling metal_related_recycling plastic_wastes
5633103906,47.8152083,10.3449885,glass_related_recycling paper_wastes
5633242774,48.1628416,11.6253578,cans clothes shoes glass_related_recycling packaging_wastes
5633383613,49.213333,10.5826716,
5636200123,47.8422939,11.1501236,cans glass_related_recycling electrical_related_recycling
5644346630,48.3798172,10.8574647,clothes shoes
5647048615,48.3615694,10.8639396,clothes shoes
5647866086,49.7539658,11.7262099,clothes
5649461319,49.476857,11.1132382,glass_related_recycling
5651106375,47.8713615,11.9396806,cans clothes beverage_cartons glass_related_recycling paper_wastes
5651125764,47.8715726,11.9645143,cans glass_related_recycling packaging_wastes paper_wastes
5652194266,48.0992052,11.5872106,glass_related_recycling packaging_wastes
5658240277,49.748527,11.7307267,organic_wastes
5659162736,47.7329551,11.7173993,
5659165591,47.7236091,11.7131934,
5659165610,47.7443023,11.7725299,
5659166013,47.7236303,11.7133365,paper_wastes plastic_wastes
5660577981,50.2234691,11.0236993,cans clothes shoes glass_related_recycling
5660679385,48.375823,10.3613697,
5660738284,50.2267509,11.0208468,cans glass_related_recycling
5663576021,48.0947258,11.0252618,shoes glass_related_recycling electrical_related_recycling paper_wastes organic_wastes
5665478702,48.8396449,11.3698445,clothes glass_related_recycling
5667772745,49.7093229,9.2527346,glass_related_recycling
5670107788,48.3646005,10.8483329,clothes
5670107789,48.3645976,10.8482904,cans glass_related_recycling
5673150525,48.3496826,10.8742556,clothes
5677734046,49.7136241,9.2398141,glass_related_recycling
5679786436,48.3900059,10.8806112,clothes shoes
5686320564,47.8996054,10.2061096,
5688514206,48.3792733,10.8477596,clothes shoes
5691284226,48.1249486,11.516006,cans clothes glass_related_recycling metal_related_recycling plastic_wastes
5695123021,49.7867579,9.8337509,clothes shoes
5696782347,48.2825177,10.8976354,glass_related_recycling
5696782348,48.2824922,10.8976364,clothes
5705436254,49.4606501,11.0051962,glass_related_recycling
5706273226,49.0097979,12.1017798,organic_wastes
5706273228,49.0068202,12.0995332,organic_wastes
5706273229,49.0044022,12.0995517,organic_wastes
5706273230,48.9978621,12.1012062,organic_wastes
5706273231,49.010801,12.1038329,organic_wastes
5706273232,49.0103653,12.105577,organic_wastes
5706273233,49.0086372,12.1047423,organic_wastes
5706273235,49.0064133,12.1070964,organic_wastes
5706273236,49.0056958,12.105545,organic_wastes
5706273237,49.0056012,12.1023214,organic_wastes
5706273238,49.0049388,12.1023214,organic_wastes
5706273239,49.0037521,12.102395,organic_wastes
5706273240,49.0034195,12.1038841,organic_wastes
5706273241,49.0033368,12.1050017,organic_wastes
5706273242,49.004017,12.1055376,organic_wastes
5706273243,49.0014721,12.1069309,organic_wastes
5706273244,48.9993603,12.1060523,organic_wastes
5706273245,48.9955425,12.1041217,organic_wastes
5706273246,48.9960899,12.1075133,organic_wastes
5706273247,48.9969541,12.10948,organic_wastes
5706273248,48.9967593,12.1116028,organic_wastes
5706273249,48.997504,12.1144668,organic_wastes
5706273250,48.9988947,12.1126777,organic_wastes
5706273251,48.9989504,12.1112846,organic_wastes
5706273252,48.9980874,12.1108108,organic_wastes
5706273253,48.9996277,12.1111573,organic_wastes
5706273254,49.0010335,12.1121473,organic_wastes
5706273255,49.0011123,12.1105491,organic_wastes
5706273256,49.0022211,12.1098137,organic_wastes
5706273257,49.0020912,12.1147709,organic_wastes
5706273258,49.0032464,12.1162064,organic_wastes
5706273259,49.0038726,12.11528,organic_wastes
5706273260,49.0046999,12.1123972,organic_wastes
5706273261,49.0054751,12.1114248,organic_wastes
5706273262,49.0060964,12.1096693,organic_wastes
5706273263,49.0052177,12.1102091,organic_wastes
5706273264,49.006585,12.1152895,organic_wastes
5706273265,49.0090004,12.1134974,organic_wastes
5706273266,49.0083282,12.1102083,organic_wastes
5706273267,49.0009563,12.1173256,organic_wastes
5706273268,48.9996038,12.1181354,organic_wastes
5706273269,48.9994893,12.1194875,organic_wastes
5706273270,49.0002869,12.1207741,organic_wastes
5706273271,49.0032357,12.1190662,organic_wastes
5706273272,48.9988194,12.1189009,organic_wastes
5706273273,48.9938483,12.1201687,organic_wastes
5706273274,48.9985896,12.1298887,organic_wastes
5706297621,49.0110962,12.1132311,organic_wastes
5706297622,49.0106724,12.117001,organic_wastes
5706297623,49.0107245,12.1185992,organic_wastes
5706297624,49.0074232,12.1165253,organic_wastes
5706297625,49.0074868,12.1200204,organic_wastes
5706297626,49.0087703,12.1218878,organic_wastes
5706297627,49.0079217,12.1233172,organic_wastes
5706297628,49.0117244,12.1375904,organic_wastes
5706297629,49.0098,12.136568,organic_wastes
5706297630,49.0109709,12.1332523,organic_wastes
5706297631,49.011129,12.1326174,organic_wastes
5706297632,49.0145924,12.1342788,organic_wastes
5706297633,49.0128503,12.1252228,glass_related_recycling organic_wastes
5706297634,49.0139282,12.1257084,organic_wastes
5706297635,49.0147873,12.1236313,organic_wastes
5706297636,49.0143554,12.1196101,organic_wastes
5706297637,49.0147692,12.117456,organic_wastes
5706297638,49.016015,12.1170039,organic_wastes
5706297639,49.015358,12.115836,organic_wastes
5706297640,49.0161923,12.1149712,organic_wastes
5706297641,49.0166635,12.1151069,organic_wastes
5706297642,49.0170937,12.1134911,organic_wastes
5706297643,49.0181186,12.1134862,organic_wastes
5706297644,49.0180651,12.1093717,organic_wastes
5706297646,49.0137376,12.1152168,organic_wastes
5706297647,49.0132725,12.1128066,organic_wastes
5706297648,49.0155301,12.1129883,organic_wastes
5706297649,49.0159412,12.1115677,organic_wastes
5706297650,49.0137049,12.1117474,organic_wastes
5706297651,49.0119502,12.1111107,organic_wastes
5709591823,49.3815128,11.2078947,clothes glass_related_recycling
5713291518,49.70999,9.2647578,glass_related_recycling
5715746061,48.2169471,11.2705537,cans clothes shoes glass_related_recycling metal_related_recycling paper_wastes
5723392493,48.1443308,11.6111795,cans glass_related_recycling packaging_wastes
5723809001,48.3201889,13.2822199,cans glass_related_recycling metal_related_recycling
5727979323,49.9829269,9.5013548,
5728230498,49.908371,10.3559214,clothes shoes
5731778963,48.7711914,11.536164,cans glass_related_recycling
5732470134,47.8180391,10.3331577,clothes shoes glass_related_recycling metal_related_recycling paper_wastes
5739210688,49.7278507,12.1694599,cans clothes glass_related_recycling paper_wastes
5740572472,48.4103191,10.072582,glass_related_recycling paper_wastes
5740675796,48.4307676,10.1492979,clothes shoes
5744993005,49.732804,12.1840793,glass_related_recycling paper_wastes
5745860614,49.9485192,12.2393837,glass_related_recycling
5746803936,49.147384,10.6175967,
5747405328,48.4532653,10.0853567,glass_related_recycling
5752705732,49.5937511,11.0337909,glass_related_recycling
5758082595,48.7612661,13.3140229,cans glass_related_recycling electrical_related_recycling metal_related_recycling paper_wastes plastic_wastes organic_wastes
5759211802,47.82068,10.3282464,
5760058887,49.5118004,11.4361493,metal_related_recycling
5760587313,48.5348946,12.1559095,clothes glass_related_recycling electrical_related_recycling paper_wastes
5761094577,48.4851488,12.5616362,glass_related_recycling
5762083011,48.3674697,10.8898142,electrical_related_recycling
5764086400,47.6302066,10.2460974,cans waste glass_related_recycling paper_wastes
5764574730,48.6059824,11.6326466,cans clothes shoes glass_related_recycling
5765047098,49.479689,10.3821418,clothes glass_related_recycling electrical_related_recycling
5769037809,48.5751395,13.0906942,cans
5769037810,48.5751182,13.090702,glass_related_recycling
5771593090,47.9061013,11.8469882,cans clothes glass_related_recycling paper_wastes
5771648007,48.2634803,11.6731834,paper_wastes
5772461623,49.5962144,11.0376088,clothes glass_related_recycling
5776550436,47.8916998,11.8661092,
5776575650,47.8957526,11.8296438,paper_wastes
5777021696,50.1532878,11.1753917,cans clothes shoes glass_related_recycling
5777087430,50.1614927,11.1817995,cans clothes shoes glass_related_recycling
5777861391,49.7387492,10.5986403,
5779362198,49.8658869,9.2082781,clothes glass_related_recycling
5784688598,49.8597379,9.2024257,electrical_related_recycling
5789580735,49.7779278,9.1831816,clothes shoes
5800467046,47.4738195,11.0288522,
5801150631,48.4265183,10.1908334,paper_wastes
5801150632,48.4265136,10.19072,glass_related_recycling
5801150633,48.4265155,10.1907564,glass_related_recycling
5801150634,48.4265062,10.190664,clothes
5805069363,47.8768453,11.9566379,glass_related_recycling paper_wastes
5812941664,50.1068073,11.4100199,
5818104290,49.7562279,11.2423101,glass_related_recycling
5818609168,49.8064488,11.2548417,clothes shoes
5818609169,49.8064795,11.2548568,glass_related_recycling
5818946080,49.7608677,11.2310898,glass_related_recycling
5818946081,49.7608759,11.2310629,clothes shoes
5821545521,48.1881309,11.2528095,cans clothes glass_related_recycling paper_wastes
5825294343,50.2051103,10.8783138,glass_related_recycling
5827986563,47.8413885,12.4716268,paper_wastes
5832468677,49.5994014,11.0570114,cans clothes shoes glass_related_recycling
5832515993,49.7001145,9.2592631,clothes glass_related_recycling
5832755564,49.5708744,11.0280849,glass_related_recycling paper_wastes
5833483612,49.4396586,10.8193343,cans clothes glass_related_recycling
5833928971,48.1301717,11.6355692,cans clothes shoes beverage_cartons glass_related_recycling plastic_wastes
5838412940,48.9789899,12.2233349,waste glass_related_recycling
5838482934,48.980276,12.2230602,waste glass_related_recycling
5839882857,49.0281483,12.0581914,glass_related_recycling paper_wastes
5840600300,48.4343371,10.519894,clothes shoes
5840600301,48.4343056,10.5199195,glass_related_recycling
5840600302,48.4342873,10.5199349,clothes shoes
5840995762,48.4502233,10.5697533,glass_related_recycling
5841252948,48.4521392,10.6320512,clothes shoes
5851387987,49.5857628,11.0240073,clothes glass_related_recycling
5851990902,48.1144264,11.5267991,cans glass_related_recycling plastic_wastes
5852981255,49.8123766,10.2264357,clothes glass_related_recycling
5854652981,47.8985548,12.6920575,glass_related_recycling paper_wastes
5859152885,48.1209445,11.5321174,clothes shoes
5862938788,49.8372931,9.1603138,clothes glass_related_recycling
